"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
46032355460,3241;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 08:31:52";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46032852164,3282;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"10/01/2026 20:27:07";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032852302,8498;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"10/01/2026 20:27:19";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032403956,5394;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 09:41:42";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46032404220,6829;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 09:42:05";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46032900917,9292;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"10/01/2026 21:37:19";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032901048,8604;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"10/01/2026 21:37:31";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032526678,1944;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 12:38:25";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46032527064,0394;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 12:38:58";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46033023728,9549;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"11/01/2026 00:34:10";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46033023877,0015;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"11/01/2026 00:34:23";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032537691,4699;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 12:54:17";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46032798799,4792;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"10/01/2026 19:10:16";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46033295456,9071;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"11/01/2026 07:05:27";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46033295612,0472;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"11/01/2026 07:05:41";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46032866890,1042;2;1;1;63;;;;;;;;;"10/01/2026 20:48:19";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032866959,5602;2;0;1;63;;;;;;;;;"10/01/2026 20:48:25";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032867735,0232;2;1;1;63;;;;;;;;;"10/01/2026 20:49:32";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032867816,0532;2;0;1;63;;;;;;;;;"10/01/2026 20:49:39";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032868290,5903;2;1;1;63;;;;;;;;;"10/01/2026 20:50:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032868348,4607;2;0;1;63;;;;;;;;;"10/01/2026 20:50:25";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032869737,338;2;1;1;63;;;;;;;;;"10/01/2026 20:52:25";"Low water pressure in the network - alarm";"HMI_Connection_1"
46032871369,294;2;0;1;63;;;;;;;;;"10/01/2026 20:54:46";"Low water pressure in the network - alarm";"HMI_Connection_1"
46033301579,7569;2;1;1;79;;;;;;;;;"11/01/2026 07:14:16";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46033301626,007;2;0;1;79;;;;;;;;;"11/01/2026 07:14:20";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46033512292,1065;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"11/01/2026 12:17:42";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46033512497,7894;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"11/01/2026 12:18:00";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46034009184,4961;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"12/01/2026 00:13:14";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46034009316,9466;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"12/01/2026 00:13:25";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46033593279,9769;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"11/01/2026 14:14:19";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46033813004,6065;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"11/01/2026 19:30:44";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46034309663,5103;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"12/01/2026 07:25:55";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46034309821,0589;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"12/01/2026 07:26:09";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46034167323,5417;2;1;1;26;;;;;;;;;"12/01/2026 04:00:57";"Pulsator position sensor failure";"HMI_Connection_1"
46034167335,0926;2;1;1;96;;;;;;;;;"12/01/2026 04:00:58";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46034167450,8333;2;0;1;26;;;;;;;;;"12/01/2026 04:01:08";"Pulsator position sensor failure";"HMI_Connection_1"
46034167450,8333;2;0;1;96;;;;;;;;;"12/01/2026 04:01:08";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46034479481,412;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"12/01/2026 11:30:27";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46034802201,5856;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"12/01/2026 19:15:10";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46035298833,0874;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"13/01/2026 07:10:19";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46035298983,2157;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"13/01/2026 07:10:32";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46035295861,4815;2;1;1;79;;;;;;;;;"13/01/2026 07:06:02";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035295884,6296;2;0;1;79;;;;;;;;;"13/01/2026 07:06:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035537124,1782;2;1;1;26;;;;;;;;;"13/01/2026 12:53:28";"Pulsator position sensor failure";"HMI_Connection_1"
46035537135,7407;2;1;1;96;;;;;;;;;"13/01/2026 12:53:29";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46035537502,1875;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"13/01/2026 12:54:00";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46035783652,3727;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"13/01/2026 18:48:28";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46035783652,4769;2;0;1;26;;;;;;;;;"13/01/2026 18:48:28";"Pulsator position sensor failure";"HMI_Connection_1"
46035783652,4769;2;0;1;96;;;;;;;;;"13/01/2026 18:48:28";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46036280334,0515;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"14/01/2026 06:43:41";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46036280481,8687;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"14/01/2026 06:43:54";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46035804381,6782;2;1;1;79;;;;;;;;;"13/01/2026 19:18:19";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035806939,5602;2;0;1;79;;;;;;;;;"13/01/2026 19:22:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035809254,3981;2;1;1;79;;;;;;;;;"13/01/2026 19:25:20";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035812414,1088;2;0;1;79;;;;;;;;;"13/01/2026 19:29:53";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035813224,3056;2;1;1;79;;;;;;;;;"13/01/2026 19:31:03";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035813270,6019;2;0;1;79;;;;;;;;;"13/01/2026 19:31:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035814312,2801;2;1;1;79;;;;;;;;;"13/01/2026 19:32:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035815620,1505;2;0;1;79;;;;;;;;;"13/01/2026 19:34:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035816476,6435;2;1;1;79;;;;;;;;;"13/01/2026 19:35:44";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035818594,6991;2;0;1;79;;;;;;;;;"13/01/2026 19:38:47";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035825076,2037;2;1;1;79;;;;;;;;;"13/01/2026 19:48:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035830064,6644;2;0;1;79;;;;;;;;;"13/01/2026 19:55:18";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035835122,5579;2;1;1;79;;;;;;;;;"13/01/2026 20:02:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035837958,2176;2;0;1;79;;;;;;;;;"13/01/2026 20:06:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035838444,3171;2;1;1;79;;;;;;;;;"13/01/2026 20:07:22";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46035839242,9398;2;0;1;79;;;;;;;;;"13/01/2026 20:08:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46036152809,2824;2;1;1;63;;;;;;;;;"14/01/2026 03:40:03";"Low water pressure in the network - alarm";"HMI_Connection_1"
46036153006,0417;2;0;1;63;;;;;;;;;"14/01/2026 03:40:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46036540073,206;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"14/01/2026 12:57:42";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46036540360,9375;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"14/01/2026 12:58:07";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46037037051,0065;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"15/01/2026 00:53:21";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037037202,1957;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"15/01/2026 00:53:34";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46036585106,5741;2;1;1;26;;;;;;;;;"14/01/2026 14:02:33";"Pulsator position sensor failure";"HMI_Connection_1"
46036585118,1481;2;1;1;96;;;;;;;;;"14/01/2026 14:02:34";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46036585390,6134;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"14/01/2026 14:02:58";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46036792519,4213;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"14/01/2026 19:01:14";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46036792519,537;2;0;1;26;;;;;;;;;"14/01/2026 19:01:14";"Pulsator position sensor failure";"HMI_Connection_1"
46036792519,537;2;0;1;96;;;;;;;;;"14/01/2026 19:01:14";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46037289206,8542;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"15/01/2026 06:56:27";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037289320,9346;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"15/01/2026 06:56:37";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037501913,831;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/01/2026 12:02:45";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46037502247,1759;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/01/2026 12:03:14";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46037998940,0981;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"15/01/2026 23:58:28";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037999085,5612;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"15/01/2026 23:58:41";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037565681,0069;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/01/2026 13:34:35";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46037805315,9838;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"15/01/2026 19:19:39";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46038301999,1991;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"16/01/2026 07:14:53";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46038302138,3417;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"16/01/2026 07:15:05";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46037832098,5417;2;1;1;101;;;;;;;;;"15/01/2026 19:58:13";"Warning turn on UDS";"HMI_Connection_1"
46037835790,6944;2;0;1;101;;;;;;;;;"15/01/2026 20:03:32";"Warning turn on UDS";"HMI_Connection_1"
46037901763,206;2;1;1;46;;;;;;;;;"15/01/2026 21:38:32";"Fan 1 failure current exceeded";"HMI_Connection_1"
46037902897,4769;2;0;1;46;;;;;;;;;"15/01/2026 21:40:10";"Fan 1 failure current exceeded";"HMI_Connection_1"
46038135699,4907;2;1;1;63;;;;;;;;;"16/01/2026 03:15:24";"Low water pressure in the network - alarm";"HMI_Connection_1"
46038135780,5093;2;0;1;63;;;;;;;;;"16/01/2026 03:15:31";"Low water pressure in the network - alarm";"HMI_Connection_1"
46038422007,5926;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/01/2026 10:07:41";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46038422304,9074;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/01/2026 10:08:07";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46038918986,0409;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"16/01/2026 22:03:20";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46038919119,7879;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"16/01/2026 22:03:32";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46038499277,338;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/01/2026 11:58:58";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46038793696,5278;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"16/01/2026 19:02:55";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46039290340,5711;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"17/01/2026 06:58:05";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46039290482,8197;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"17/01/2026 06:58:18";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46039075399,294;2;1;1;63;;;;;;;;;"17/01/2026 01:48:34";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039075422,4653;2;0;1;63;;;;;;;;;"17/01/2026 01:48:37";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039075873,8426;2;1;1;63;;;;;;;;;"17/01/2026 01:49:15";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039075931,713;2;0;1;63;;;;;;;;;"17/01/2026 01:49:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039076406,25;2;1;1;63;;;;;;;;;"17/01/2026 01:50:01";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039076429,3981;2;0;1;63;;;;;;;;;"17/01/2026 01:50:03";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039077957,1759;2;1;1;63;;;;;;;;;"17/01/2026 01:52:15";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039078038,206;2;0;1;63;;;;;;;;;"17/01/2026 01:52:23";"Low water pressure in the network - alarm";"HMI_Connection_1"
46039514167,6042;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"17/01/2026 12:20:24";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46039514502,8009;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"17/01/2026 12:20:53";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46040011151,9599;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"18/01/2026 00:16:04";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
